time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
38.196000,3.7400,5.1132,0.7892,6.384
38.201000,3.8202,5.2770,0.8884,6.575
38.206000,4.0105,5.3735,1.1100,6.796
38.211000,4.1457,5.5647,1.5083,7.101
38.217000,4.1851,5.8283,1.9704,7.441
38.220000,4.0810,6.1101,2.3555,7.716
38.225000,3.9815,6.2988,2.6198,7.899
38.233000,3.9177,6.4745,2.9743,8.131
38.246000,3.7651,6.7333,3.3187,8.398
38.247000,3.6243,7.0014,3.6629,8.693
38.248000,3.6172,7.2365,4.0305,9.039
38.280000,3.6051,7.4752,4.3692,9.379
38.281000,3.5780,7.7381,4.6629,9.717
38.282000,3.5431,8.0140,4.9424,10.060
38.282000,3.5791,8.3103,5.2645,10.468
38.283000,3.6547,8.6007,5.6093,10.899
38.283000,3.7531,8.9983,5.9482,11.421
38.284000,3.8690,9.4176,6.2390,11.941
38.284000,3.9687,9.7729,6.5167,12.399
38.290000,4.1138,10.1189,6.7496,12.840
38.294000,4.3135,10.4743,6.9368,13.283
38.298000,4.4478,10.9005,7.1041,13.750
38.304000,4.4713,11.3712,7.2327,14.199
38.308000,4.5533,11.8277,7.2172,14.585
38.313000,4.5789,12.1624,7.0819,14.800
38.319000,4.6052,12.3893,6.9391,14.928
38.322000,4.6411,12.4672,6.8688,14.972
38.330000,4.8006,12.7642,7.1249,15.386
38.335000,4.7370,13.1545,7.0180,15.644
38.339000,4.7066,13.4830,6.7836,15.810
38.345000,4.7548,13.6044,6.4938,15.807
38.391000,4.8287,13.6932,6.0940,15.747
38.393000,4.9740,13.7710,5.6301,15.687
38.393000,5.0831,13.8609,5.0794,15.613
38.393000,5.1800,13.9273,4.5166,15.531
38.394000,5.2172,14.0325,4.1311,15.530
38.396000,5.2284,14.1120,3.9210,15.552
38.397000,5.3407,14.1615,3.7767,15.599
38.397000,5.6829,14.0447,3.7864,15.617
38.398000,6.0301,13.9789,3.9309,15.723
38.399000,6.2795,13.9996,3.9955,15.855
38.400000,6.5966,14.0300,3.9524,15.999
38.403000,6.9455,14.0225,3.9263,16.133
38.406000,7.4145,13.9384,3.9930,16.285
38.411000,7.9891,13.8062,4.0546,16.458
38.416000,8.4398,13.6941,4.1038,16.601
38.420000,8.7021,13.4841,4.1426,16.574
38.425000,8.9244,13.1296,4.1013,16.397
38.429000,9.1353,12.5802,3.9388,16.038
38.435000,9.2826,11.9617,3.7026,15.587
38.440000,9.3191,11.3090,3.4355,15.051
38.445000,9.3527,10.6315,3.1727,14.511
38.485000,9.2286,9.9058,2.9352,13.853
38.486000,9.0335,9.1109,2.7706,13.126
38.486000,8.7752,8.3763,2.5763,12.402
38.487000,8.5192,7.6487,2.4848,11.716
38.487000,8.2639,6.9808,2.4063,11.082
38.488000,8.0477,6.3297,2.3531,10.506
38.489000,7.9260,5.7468,2.2800,10.052
38.489000,7.8750,5.2088,2.1256,9.678
38.490000,7.8065,4.6746,1.9735,9.311
38.493000,7.7302,4.1851,1.8318,8.979
38.499000,7.7011,3.7685,1.6933,8.739
38.505000,7.7026,3.3531,1.5580,8.544
38.508000,7.7179,2.9488,1.5099,8.399
38.513000,7.6876,2.6141,1.5088,8.259
38.518000,7.5996,2.3419,1.5730,8.106
38.522000,7.5189,2.1173,1.6366,7.981
38.527000,7.5241,1.7877,1.5808,7.894
38.534000,7.6271,1.3535,1.5341,7.897
38.537000,7.6076,0.9533,1.5290,7.818
38.542000,7.5331,0.5571,1.4974,7.701
38.573000,7.4555,0.2294,1.5540,7.619
38.574000,7.2868,-0.0260,1.4933,7.438
38.574000,7.1894,-0.3571,1.3939,7.332
38.575000,7.0964,-0.8043,1.3687,7.272
38.575000,6.9580,-1.1943,1.4579,7.209
38.576000,6.5702,-1.4144,1.5002,6.886
38.576000,6.3398,-1.7949,1.3642,6.729
38.580000,6.2446,-2.3304,1.4367,6.818
38.585000,5.9764,-2.8084,1.6309,6.802
38.591000,5.7455,-3.1621,1.8132,6.804
38.594000,5.4116,-3.4117,1.9117,6.677
38.599000,5.1143,-3.7365,1.8383,6.595
38.604000,4.8849,-4.1370,1.7339,6.632
38.609000,4.6039,-4.4913,1.6295,6.635
38.614000,4.1706,-4.8159,1.4127,6.526
38.619000,3.8940,-5.0877,1.3367,6.545
38.623000,3.6096,-5.3450,1.2417,6.568
38.629000,3.3276,-5.6173,1.1662,6.632
38.634000,3.0406,-5.9212,1.1056,6.747
38.639000,2.8438,-6.1849,1.0865,6.893
38.644000,2.7131,-6.3890,1.0728,7.024
38.672000,2.6154,-6.5585,1.1339,7.151
38.673000,2.5513,-6.7152,1.1903,7.281
38.674000,2.5258,-6.8647,1.2010,7.413
38.674000,2.5125,-7.0405,1.2878,7.586
38.674000,2.5207,-7.1495,1.3884,7.707
38.675000,2.5294,-7.2688,1.4839,7.838
38.677000,2.5779,-7.3710,1.5766,7.966
38.683000,2.6334,-7.4832,1.6716,8.107
38.688000,2.7530,-7.5937,1.7450,8.264
38.692000,2.8962,-7.7095,1.9092,8.454
38.698000,3.0276,-7.7263,1.9828,8.532
38.702000,3.1959,-7.7745,1.9267,8.624
38.707000,3.3203,-7.8808,1.9441,8.770
38.711000,3.3890,-7.9499,1.9467,8.859
38.717000,3.4761,-8.0367,1.8773,8.955
38.721000,3.5959,-8.0721,1.9318,9.046
38.726000,3.6823,-8.0903,1.9980,9.111
38.733000,3.7699,-8.1120,2.0245,9.171
38.738000,3.9023,-8.1571,2.0064,9.262
38.741000,4.0484,-8.1969,2.0265,9.364
38.746000,4.0911,-8.1722,1.9716,9.349
38.767000,4.0619,-8.1597,1.8869,9.308
38.768000,4.0816,-8.2307,1.8549,9.373
38.769000,4.1923,-8.3396,1.8477,9.515
38.770000,4.2368,-8.4273,1.8171,9.606
38.770000,4.2127,-8.4894,1.7362,9.635
38.775000,4.2681,-8.4830,1.6665,9.641
38.779000,4.3840,-8.4925,1.6955,9.706
38.786000,4.5779,-8.6916,1.7840,9.984
38.789000,4.7745,-8.8731,1.9008,10.254
38.794000,4.8285,-8.9992,2.0055,10.408
38.801000,4.8455,-9.0463,2.0981,10.475
38.804000,4.8526,-9.1415,2.1880,10.578
38.809000,4.8199,-9.2507,2.2733,10.676
38.815000,4.7646,-9.4743,2.4017,10.873
38.818000,4.7175,-9.7977,2.3893,11.134
38.823000,4.5297,-10.1082,2.3008,11.313
38.828000,4.3899,-10.5275,2.2842,11.633
38.833000,4.2025,-10.9407,2.2128,11.927
38.838000,3.8991,-11.3709,2.1306,12.208
38.842000,3.5539,-11.8275,2.1213,12.531
38.851000,3.2023,-12.3126,2.0681,12.889
38.853000,2.7840,-12.8019,2.0817,13.265
38.857000,2.2697,-13.1924,2.0047,13.535
38.863000,1.7918,-13.4568,1.9394,13.713
38.895000,1.2992,-13.6499,1.8432,13.835
38.896000,0.8912,-13.8025,1.6884,13.934
38.897000,0.7032,-13.9501,1.5977,14.059
38.898000,0.6697,-13.9657,1.4960,14.062
38.899000,0.7184,-13.7920,1.4578,13.887
38.900000,0.7581,-13.5961,1.4373,13.693
38.900000,0.9845,-13.3779,1.4090,13.488
38.902000,1.2853,-13.1662,1.3760,13.300
38.906000,1.6683,-12.9253,1.3205,13.099
38.911000,2.0456,-12.5979,1.2714,12.826
38.915000,2.4720,-12.2448,1.1823,12.548
38.920000,2.9004,-11.8566,1.0004,12.247
38.925000,3.3057,-11.4815,0.7878,11.974
38.930000,3.6765,-11.1149,0.5755,11.721
38.935000,3.9132,-10.7762,0.3415,11.470
38.940000,4.1758,-10.5080,0.0253,11.307
38.945000,4.3661,-10.2372,-0.3427,11.135
38.950000,4.5569,-9.7657,-0.9216,10.816
38.954000,4.9077,-9.2442,-1.2010,10.535
38.960000,5.0470,-8.7293,-1.2488,10.160
39.008000,5.0978,-8.2511,-1.2949,9.785
39.009000,5.3001,-7.7954,-1.3155,9.518
39.010000,5.5244,-7.4118,-1.3269,9.339
39.011000,5.6898,-7.0333,-1.3220,9.143
39.011000,6.0289,-6.6027,-1.3893,9.048
39.012000,6.2809,-6.2106,-1.3500,8.936
39.012000,6.4721,-5.8104,-1.2429,8.786
39.013000,6.8247,-5.4449,-1.0874,8.798
39.013000,7.1099,-5.0713,-0.9745,8.787
39.014000,7.2494,-4.6424,-0.9689,8.663
39.015000,7.3682,-4.3138,-0.9639,8.592
39.019000,7.5662,-4.0156,-0.9790,8.622
39.023000,7.5463,-3.7016,-1.0293,8.468
39.027000,7.4253,-3.3544,-1.0790,8.219
39.033000,7.3418,-3.0482,-1.1712,8.035
39.037000,7.2738,-2.8182,-1.2486,7.900
39.042000,7.2150,-2.6125,-1.2608,7.776
39.047000,7.1281,-2.3533,-1.3942,7.635
39.078000,7.0604,-2.1167,-1.5578,7.534
39.079000,7.0790,-1.9554,-1.6922,7.537
39.079000,7.0597,-1.8076,-1.8000,7.506
39.080000,6.7183,-1.6187,-2.0821,7.217
39.080000,6.4842,-1.3848,-2.2189,6.992
39.081000,6.2650,-1.1502,-2.0136,6.680
39.086000,6.0982,-0.9783,-2.0629,6.512
39.087000,6.0244,-0.9193,-2.1562,6.464
39.091000,6.0554,-0.8846,-2.2200,6.510
39.095000,5.9686,-0.7448,-2.1621,6.392
39.101000,5.7630,-0.6070,-2.0759,6.155
39.105000,5.5049,-0.4343,-1.9781,5.866
39.110000,5.1752,-0.2075,-2.0618,5.575
39.115000,4.9364,-0.0791,-1.8583,5.275
39.120000,4.7023,0.0706,-1.5674,4.957
39.125000,4.4393,0.2421,-1.4833,4.687
39.129000,4.2801,0.2971,-1.3280,4.491
39.140000,4.0855,0.4391,-1.1587,4.269
39.142000,3.9396,0.6557,-1.1015,4.143
39.144000,3.7158,0.8461,-1.1105,3.969
39.166000,3.3496,1.0026,-0.9154,3.614
39.168000,3.0967,1.1546,-0.7141,3.381
39.169000,2.8407,1.3047,-0.5552,3.175
39.169000,2.6837,1.4155,-0.3995,3.060
39.170000,2.5588,1.5442,-0.3226,3.006
39.173000,2.5040,1.7433,-0.3886,3.076
39.178000,2.4592,1.8916,-0.4302,3.132
39.184000,2.3913,2.0658,-0.3138,3.176
39.188000,2.2667,2.1854,-0.3169,3.165
39.192000,2.1378,2.2934,-0.3106,3.151
39.197000,2.0332,2.4592,-0.2399,3.200
39.202000,1.9312,2.6333,-0.1711,3.270
39.207000,1.9109,2.7833,-0.0945,3.377
39.212000,1.8714,2.9005,-0.0077,3.452
39.217000,1.8798,3.0974,0.0652,3.624
39.222000,1.8714,3.2690,0.1526,3.770
39.227000,1.9273,3.4498,0.3258,3.965
39.235000,1.9735,3.6572,0.4935,4.185
39.238000,2.1057,3.8920,0.7134,4.482
39.241000,2.2639,4.1299,0.8469,4.785
39.246000,2.3622,4.3586,0.9917,5.056
39.273000,2.4532,4.6136,1.2355,5.369
39.275000,2.5559,4.8137,1.5045,5.654
39.276000,2.5558,5.0770,1.7758,5.955
39.281000,2.6129,5.3131,2.0184,6.255
39.282000,2.6171,5.5630,2.3512,6.582
39.282000,2.6186,5.8148,2.6521,6.907
39.286000,2.5911,6.1246,2.9692,7.283
39.287000,2.6516,6.3981,3.2897,7.667
39.290000,2.6974,6.6621,3.6714,8.071
39.295000,2.7139,6.9623,4.1210,8.534
39.300000,2.7586,7.2963,4.5947,9.053
39.304000,2.7692,7.7525,5.0975,9.683
39.309000,2.8223,8.2671,5.4910,10.318
39.313000,2.9439,8.7245,5.7503,10.856
39.319000,3.1150,9.1519,5.9934,11.375
39.324000,3.2848,9.5909,6.2041,11.886
39.328000,3.4603,10.0007,6.3940,12.364
39.335000,3.8393,10.2494,6.6497,12.807
39.338000,4.0124,10.7169,7.2422,13.543
39.343000,3.9507,11.3587,7.4969,14.172
39.381000,4.0489,11.9220,7.5985,14.706
39.382000,4.1988,12.3185,7.5756,15.059
39.383000,4.2544,12.6745,7.3993,15.280
39.383000,4.3229,13.0041,7.1363,15.451
39.383000,4.2696,13.3200,6.8733,15.585
39.384000,4.5410,13.4642,6.6359,15.683
39.384000,4.6348,13.6081,6.2787,15.687
39.385000,4.3979,13.7535,5.8543,15.581
39.388000,4.0814,13.8166,5.4873,15.416
39.392000,3.8243,13.7376,5.1471,15.160
39.396000,3.7106,13.5502,4.7878,14.842
39.402000,3.6402,13.2977,4.4543,14.489
39.406000,3.5635,13.0476,4.1267,14.141
39.411000,3.4330,12.8057,3.9562,13.836
39.416000,3.2659,12.5659,3.9953,13.584
39.421000,3.2508,12.2697,4.3812,13.428
39.425000,3.2489,12.0805,5.0245,13.481
39.430000,3.2963,12.0105,5.6095,13.660
39.436000,3.5485,11.9093,6.1201,13.852
39.441000,3.9813,11.8079,6.5163,14.062
39.446000,4.4515,11.7137,6.7531,14.235
39.482000,4.9252,11.6285,6.9017,14.391
39.483000,5.3809,11.5040,6.9809,14.492
39.484000,5.7851,11.4140,6.9473,14.561
39.484000,6.0636,11.2764,6.7722,14.484
39.485000,6.3148,11.0978,6.4989,14.327
39.485000,6.5653,10.8520,6.1259,14.085
39.486000,6.7339,10.5526,5.6222,13.723
39.486000,6.7969,10.1487,5.1312,13.249
39.490000,6.7785,9.6737,4.6574,12.697
39.494000,6.6859,9.1962,4.2646,12.143
39.502000,6.6224,8.6887,3.9317,11.611
39.505000,6.4807,8.1580,3.6489,11.039
39.509000,6.3760,7.6045,3.4261,10.499
39.513000,6.2989,7.0910,3.2615,10.030
39.518000,6.2188,6.6108,3.1387,9.604
39.523000,6.1670,6.1522,3.0771,9.238
39.528000,6.1389,5.7031,3.0446,8.915
39.536000,6.1850,5.2489,3.0578,8.669
39.539000,6.3005,4.8284,3.0862,8.517
39.542000,6.4185,4.4133,3.1729,8.411
39.548000,6.5319,4.0890,3.3009,8.383
39.583000,6.6956,3.7763,3.3060,8.368
39.583000,6.8332,3.5079,3.2810,8.352
39.584000,6.9758,3.1928,3.2475,8.331
39.584000,7.1068,2.9193,3.1625,8.308
39.585000,7.2313,2.6576,2.9878,8.263
39.585000,7.1889,2.3473,2.7626,8.051
39.586000,7.1403,2.0547,2.4651,7.828
39.586000,7.1355,1.7322,2.2403,7.677
39.592000,7.0406,1.4733,2.0879,7.490
39.596000,6.9179,1.2135,1.8933,7.274
39.600000,6.8131,0.9548,1.6946,7.085
39.605000,6.6663,0.6502,1.4992,6.864
39.611000,6.4987,0.3083,1.3650,6.648
39.616000,6.3322,-0.0243,1.3109,6.467
39.620000,6.1145,-0.3716,1.2608,6.254
39.626000,5.8288,-0.7405,1.2312,6.003
39.629000,5.5449,-1.1344,1.1837,5.782
39.636000,5.2788,-1.5319,1.1088,5.607
39.640000,5.0477,-1.8741,1.1114,5.498
39.645000,4.6960,-2.1994,1.1891,5.320
39.686000,4.3172,-2.4881,1.2305,5.133
39.688000,4.0115,-2.7998,1.2502,5.049
39.688000,3.7387,-3.1350,1.2559,5.038
39.689000,3.5095,-3.4748,1.2742,5.100
39.689000,3.2693,-3.8222,1.2000,5.171
39.690000,3.0941,-4.1147,1.1927,5.285
39.690000,2.9795,-4.3721,1.1683,5.418
39.692000,2.8261,-4.6044,1.1505,5.524
39.692000,2.6534,-4.8240,1.1488,5.624
39.694000,2.5495,-5.0524,1.0558,5.757
39.698000,2.4832,-5.3038,0.9718,5.936
39.704000,2.4160,-5.5447,0.8873,6.113
39.708000,2.3868,-5.7616,0.8119,6.289
39.712000,2.2485,-5.9817,0.7626,6.436
39.719000,2.2500,-6.1529,0.7492,6.594
39.723000,2.2405,-6.3159,0.7049,6.739
39.727000,2.1435,-6.4946,0.7089,6.876
39.736000,2.1483,-6.7182,0.6612,7.084
39.738000,2.2174,-6.8680,0.7196,7.253
39.745000,2.2269,-7.0164,0.7338,7.398
39.747000,2.3249,-7.1108,0.7711,7.521
39.782000,2.4490,-7.1988,0.8295,7.649
39.783000,2.5750,-7.2732,0.8615,7.764
39.784000,2.7180,-7.4209,0.9128,7.956
39.784000,2.9029,-7.4972,0.9308,8.093
39.785000,3.0707,-7.5937,1.0373,8.256
39.785000,3.2571,-7.7390,1.1915,8.481
39.786000,3.4574,-7.8663,1.1614,8.671
39.786000,3.5289,-7.8663,1.4347,8.740
39.790000,3.5469,-7.8360,1.5301,8.736
39.795000,3.6744,-7.8523,1.6414,8.824
39.799000,3.8394,-7.9390,1.7707,8.995
39.805000,3.9868,-8.0149,1.7932,9.130
39.810000,4.0926,-8.0680,1.7966,9.223
39.815000,4.2172,-8.1347,1.8045,9.339
39.819000,4.3640,-8.1809,1.6910,9.425
39.824000,4.4811,-8.2218,1.5559,9.492
39.829000,4.5541,-8.2433,1.3812,9.518
39.835000,4.6112,-8.2863,1.2084,9.560
39.839000,4.6673,-8.3227,1.0339,9.598
39.844000,4.6085,-8.3835,0.8913,9.608
39.891000,4.5879,-8.4500,0.7962,9.648
39.893000,4.6078,-8.5896,0.6710,9.771
39.893000,4.5220,-8.8268,0.5402,9.932
39.894000,4.4433,-9.0759,0.4914,10.117
39.894000,4.4571,-9.3587,0.4421,10.375
39.895000,4.4325,-9.7186,0.4329,10.690
39.895000,4.3892,-10.0604,0.5256,10.989
39.896000,4.3373,-10.4417,0.6438,11.325
39.897000,4.1548,-10.8719,0.8332,11.668
39.898000,4.0449,-11.2836,1.0649,12.034
39.899000,3.8940,-11.7048,1.2513,12.399
39.903000,3.5644,-12.1270,1.4915,12.728
39.908000,3.2057,-12.4848,1.7745,13.011
39.912000,2.7635,-12.8200,2.0636,13.276
39.917000,2.3558,-13.1028,2.3678,13.522
39.922000,2.0747,-13.3179,2.6435,13.735
39.927000,1.7944,-13.4452,2.7629,13.843
39.931000,1.6224,-13.4845,2.6535,13.839
39.946000,1.6845,-13.5646,2.6730,13.928
39.946000,1.9402,-13.5684,2.5934,13.950
39.946000,2.1862,-13.5198,2.3723,13.899
39.974000,2.3565,-13.4119,2.0784,13.775
39.975000,2.4826,-13.2666,1.8193,13.619
39.975000,2.6680,-13.1007,1.5952,13.464
39.976000,2.9517,-12.9049,1.3615,13.308
39.977000,3.2221,-12.6867,1.1065,13.136
39.977000,3.5346,-12.5299,0.8707,13.048
39.980000,3.8563,-12.1033,0.5452,12.714
39.986000,4.1007,-11.6006,0.2421,12.306
39.989000,4.4131,-11.1385,0.0639,11.981
39.994000,4.7358,-10.6615,-0.0088,11.666
39.998000,4.9606,-10.1785,-0.0692,11.323
40.004000,5.1588,-9.6543,-0.1437,10.947
40.008000,5.4833,-9.0815,-0.1368,10.609
40.013000,5.7219,-8.4862,-0.1086,10.236
40.021000,5.9159,-7.9045,-0.0577,9.873
40.023000,6.1754,-7.3120,0.0295,9.571
40.028000,6.4794,-6.7058,0.1181,9.325
40.036000,6.7565,-6.0910,0.1474,9.098
40.039000,7.0103,-5.5520,0.1927,8.945
40.046000,7.1748,-5.0225,0.2313,8.761
40.083000,7.2914,-4.5605,0.1757,8.602
40.085000,7.3623,-4.1325,0.0704,8.443
40.085000,7.3753,-3.7073,-0.0790,8.255
40.086000,7.3084,-3.3254,-0.2996,8.035
40.087000,7.1807,-3.0489,-0.4126,7.812
40.087000,7.0638,-2.8445,-0.4829,7.630
40.087000,6.9305,-2.6419,-0.5653,7.439
40.088000,6.7845,-2.4498,-0.6808,7.245
40.088000,6.7348,-2.3320,-0.8556,7.178
40.092000,6.6784,-2.2930,-0.9508,7.125
40.096000,6.6514,-2.2901,-1.0737,7.116
40.102000,6.6082,-2.2467,-1.1091,7.067
40.106000,6.5744,-2.1978,-1.1213,7.022
40.111000,6.6253,-2.1904,-1.0288,7.053
40.117000,6.5282,-2.0635,-1.0436,6.926
40.121000,6.3454,-1.9534,-1.1846,6.744
40.125000,6.1774,-1.9007,-1.2554,6.584
40.130000,5.9733,-1.7587,-1.4663,6.397
40.136000,5.7627,-1.7010,-1.7292,6.252
40.147000,5.5828,-1.6400,-1.7917,6.088
40.148000,5.3687,-1.6112,-1.7814,5.881
40.183000,5.1755,-1.4923,-1.6578,5.636
40.184000,4.8762,-1.2805,-1.5256,5.267
40.185000,4.6240,-1.1360,-1.3627,4.953
40.185000,4.3947,-1.0575,-1.2041,4.678
40.185000,4.0722,-0.9321,-1.0747,4.314
40.186000,3.6850,-0.8070,-1.0936,3.928
40.186000,3.5556,-0.7148,-0.9788,3.756
40.187000,3.4451,-0.6420,-0.7491,3.584
40.190000,3.2130,-0.4729,-0.5761,3.298
40.194000,2.8402,-0.3023,-0.4525,2.892
40.199000,2.6400,-0.1426,-0.2630,2.657
40.205000,2.5191,0.0225,-0.0612,2.520
40.208000,2.3008,0.2355,-0.0087,2.313
40.213000,2.0303,0.4324,0.0424,2.076
40.218000,1.8038,0.6280,0.0691,1.911
40.223000,1.7023,0.7750,0.1309,1.875
40.227000,1.6752,0.9520,0.1162,1.930
40.232000,1.6868,1.1561,0.1956,2.054
40.238000,1.5718,1.3545,0.2760,2.093
40.242000,1.4669,1.5931,0.3312,2.191
40.247000,1.3549,1.8011,0.3731,2.285
40.297000,1.3124,2.0004,0.3733,2.421
40.299000,1.4228,2.1358,0.2797,2.582
40.299000,1.5066,2.2982,0.2049,2.756
40.300000,1.6259,2.4405,0.2515,2.943
40.301000,1.6948,2.6230,0.3255,3.140
40.301000,1.7849,2.8608,0.3379,3.389
40.302000,1.8890,3.0323,0.3556,3.590
40.303000,2.0022,3.1829,0.3428,3.776
40.303000,2.0530,3.3830,0.4885,3.987
40.304000,1.9960,3.6330,0.6942,4.203
40.306000,1.9916,3.8788,0.8836,4.449
40.307000,2.2619,4.0438,1.1171,4.766
40.311000,2.4914,4.1496,1.2855,5.008
40.316000,2.6108,4.2758,1.5362,5.240
40.320000,2.7133,4.4425,1.9621,5.563
40.325000,2.6844,4.6936,2.4842,5.950
40.329000,2.6533,5.0081,2.8830,6.359
40.336000,2.7253,5.3198,3.1901,6.775
40.339000,2.8456,5.6124,3.5532,7.226
40.344000,2.9162,5.9991,3.9840,7.770
40.349000,2.9584,6.4737,4.3823,8.359
40.384000,3.0395,6.9534,4.8343,8.998
40.385000,3.2094,7.5196,5.2892,9.738
40.386000,3.4992,8.1123,5.7179,10.524
40.386000,3.8587,8.6862,6.1180,11.304
40.387000,4.1531,9.3565,6.5039,12.128
40.387000,4.3395,10.0445,6.7538,12.858
40.388000,4.6974,10.8193,6.9315,13.681
40.389000,5.1760,11.4605,7.0173,14.401
40.393000,5.9914,11.8999,7.3549,15.218
40.398000,6.1482,12.7439,7.8757,16.194
40.405000,6.1958,13.6554,7.8163,16.910
40.408000,6.3826,14.3052,7.7199,17.463
40.412000,6.4523,14.8077,7.5724,17.839
40.418000,6.5001,15.2292,7.2473,18.075
40.423000,6.5471,15.5549,6.9241,18.242
40.427000,6.3868,15.9645,6.5812,18.411
40.431000,6.3281,16.1805,5.9839,18.376
40.436000,6.3803,16.1118,5.4729,18.173
40.441000,6.4049,16.0143,5.1880,18.011
40.446000,6.2251,16.0696,4.9958,17.943
40.454000,5.9680,16.1663,5.0181,17.948
40.457000,5.8681,16.2047,5.1447,17.986
40.461000,5.9353,16.1595,5.1924,17.981
40.466000,6.2461,15.9882,5.2310,17.944
40.508000,6.6493,15.7102,5.3359,17.874
40.509000,6.9722,15.4900,5.6800,17.911
40.510000,7.1190,15.3515,6.1471,18.004
40.510000,7.1901,15.1704,6.5717,18.028
40.511000,7.2720,14.8940,6.9564,17.975
40.511000,7.5895,14.4626,7.1778,17.841
40.512000,7.7268,13.9282,7.1505,17.459
40.512000,7.6123,13.4266,7.0107,16.952
40.513000,7.4951,12.8457,6.7892,16.349
40.516000,7.3371,12.1518,6.4807,15.604
40.519000,7.0191,11.3781,6.1049,14.697
40.524000,6.6829,10.6327,5.7337,13.805
40.530000,6.4030,9.8605,5.4415,12.955
40.535000,6.1038,9.1158,5.1648,12.126
40.538000,5.8600,8.4204,4.9850,11.406
40.543000,5.6002,7.7535,4.8120,10.707
40.548000,5.3729,7.0944,4.6698,10.050
40.554000,5.2883,6.5015,4.5805,9.551
40.558000,5.2748,5.9744,4.4870,9.146
40.563000,5.2614,5.4698,4.3836,8.765
40.587000,5.2887,4.9991,4.3087,8.457
40.588000,5.3998,4.5653,4.2555,8.253
40.588000,5.6092,4.1566,4.2816,8.190
40.589000,5.7901,3.8486,4.2866,8.168
40.589000,6.0049,3.5617,4.3125,8.206
40.592000,6.2417,3.1731,4.2256,8.178
40.597000,6.5507,2.7782,4.1193,8.222
40.601000,6.8697,2.4293,3.9051,8.267
40.606000,7.1270,2.0688,3.7139,8.299
40.611000,7.3418,1.6882,3.5714,8.337
40.616000,7.4929,1.3419,3.3545,8.318
40.621000,7.5208,1.0554,3.0948,8.201
40.626000,7.4808,0.7858,2.7888,8.022
40.630000,7.4448,0.4931,2.3512,7.823
40.637000,7.4056,0.1600,1.8466,7.634
40.640000,7.3535,-0.1799,1.3805,7.484
40.645000,7.1809,-0.5516,1.0814,7.283
40.675000,6.9909,-0.9381,0.9634,7.119
40.676000,6.7762,-1.3296,1.0339,6.982
40.677000,6.4537,-1.6100,1.1528,6.751
40.677000,6.0349,-1.8559,1.1324,6.415
40.678000,5.6084,-2.0962,1.0231,6.074
40.678000,5.2218,-2.3707,0.8365,5.795
40.679000,4.9392,-2.6886,0.6505,5.661
40.684000,4.7222,-2.9470,0.5766,5.596
40.689000,4.3940,-3.1206,0.5590,5.418
40.695000,4.1165,-3.2695,0.5592,5.287
40.699000,3.9257,-3.4830,0.5578,5.278
40.704000,3.8071,-3.7563,0.5712,5.379
40.709000,3.6841,-4.0032,0.5587,5.469
40.713000,3.5115,-4.2032,0.5343,5.503
40.719000,3.3793,-4.3567,0.5928,5.545
40.726000,3.2277,-4.4642,0.6814,5.551
40.728000,3.0469,-4.5994,0.7859,5.573
40.733000,2.9370,-4.7116,0.8608,5.618
40.738000,2.8785,-4.8532,0.9686,5.725
40.743000,2.9171,-5.0346,1.1360,5.928
40.747000,2.9561,-5.1631,1.2791,6.085
40.754000,3.0369,-5.2715,1.3528,6.232
40.762000,3.1630,-5.4133,1.4736,6.440
40.764000,3.2297,-5.5152,1.6394,6.598
40.800000,3.2442,-5.5606,1.7739,6.678
40.801000,3.2767,-5.5815,1.8950,6.744
40.801000,3.3429,-5.6294,1.9960,6.845
40.802000,3.4845,-5.6741,1.9847,6.948
40.802000,3.6034,-5.6920,1.9426,7.011
40.803000,3.7119,-5.7263,1.9195,7.089
40.803000,3.8009,-5.7130,1.8604,7.110
40.804000,3.9435,-5.6919,1.6853,7.127
40.807000,4.1163,-5.7687,1.5132,7.246
40.811000,4.4362,-5.9459,1.5888,7.587
40.816000,4.6857,-6.0182,1.8422,7.847
40.820000,4.6649,-5.8739,2.0396,7.773
40.826000,4.6261,-5.7130,2.0173,7.623
40.830000,4.8492,-5.7367,2.0852,7.796
40.837000,5.0132,-5.8086,2.1370,7.965
40.840000,5.1109,-5.8457,2.1209,8.049
40.845000,5.1734,-5.8437,2.0974,8.082
40.850000,5.2541,-5.8659,2.0517,8.138
40.887000,5.3468,-5.9572,1.9242,8.233
40.888000,5.4306,-6.1689,1.7980,8.413
40.889000,5.5105,-6.4728,1.6694,8.663
40.889000,5.6055,-6.8810,1.6164,9.021
40.890000,5.5562,-7.2865,1.6218,9.306
40.890000,5.4302,-7.6952,1.7354,9.577
40.890000,5.4139,-8.1976,1.9481,10.015
40.891000,5.4973,-8.7334,2.1240,10.536
40.894000,5.4577,-9.2974,2.2183,11.007
40.899000,5.3280,-9.8434,2.4873,11.466
40.903000,5.1298,-10.4763,2.9363,12.029
40.907000,4.9857,-11.0915,3.2232,12.580
40.913000,4.7332,-11.7173,3.5379,13.123
40.918000,4.2710,-12.3889,3.8624,13.662
40.925000,3.7658,-13.1102,4.1170,14.248
40.927000,3.2485,-13.8282,4.3361,14.852
40.932000,2.8323,-14.5276,4.4716,15.462
40.937000,2.4503,-15.1821,4.5820,16.047
